Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
South Street,39.941758,-75.15069,Crash Bang Boom,39.941792415109376,-75.14917279011341,Boutique
South Street,39.941758,-75.15069,Brauhaus Schmitz,39.942260518142334,-75.15469483778953,German Restaurant
South Street,39.941758,-75.15069,Rita's Water Ice,39.94136633304708,-75.1471772741584,Ice Cream Shop
South Street,39.941758,-75.15069,Passional Boutique,39.941674,-75.1481706,Adult Boutique
South Street,39.941758,-75.15069,I Love Kickboxing,39.942230512800116,-75.15505810185249,Martial Arts Dojo
South Street,39.941758,-75.15069,Puyero Venezuelan Flavor,39.94187358592617,-75.14918804168701,Venezuelan Restaurant
South Street,39.941758,-75.15069,Haagen Dazs Philly,39.94141274576131,-75.1472523971102,Ice Cream Shop
South Street,39.941758,-75.15069,Square Pie,39.938644352567,-75.15287709383769,Pizza Place
South Street,39.941758,-75.15069,Bánh Mì & Bottles,39.942267616388186,-75.15444527811464,Vietnamese Restaurant
South Street,39.941758,-75.15069,MilkBoy,39.9416865324679,-75.14923800841113,Bar
South Street,39.941758,-75.15069,ISOT Turkish Cuisine,39.94137276851269,-75.1525201929221,Turkish Restaurant
South Street,39.941758,-75.15069,Pizzeria Stella,39.94242470944941,-75.14568239450455,Pizza Place
South Street,39.941758,-75.15069,Sweet Life Bakeshop,39.94239356634101,-75.15525545725689,Bakery
South Street,39.941758,-75.15069,SJ Cigars Co.,39.941715458745925,-75.1476239594898,Smoke Shop
South Street,39.941758,-75.15069,Ishkabibbles II,39.94194380450957,-75.1515004250409,American Restaurant
South Street,39.941758,-75.15069,Saloon Restaurant,39.93999553603746,-75.15444698523777,Italian Restaurant
South Street,39.941758,-75.15069,Red Hook Coffee and Tea,39.93863332820892,-75.14982852428994,Tea Room
South Street,39.941758,-75.15069,South Street Philly Bagels,39.94111282415214,-75.14770130779526,Bagel Shop
South Street,39.941758,-75.15069,The Twisted Tail,39.94186792089318,-75.14536342524443,Bar
South Street,39.941758,-75.15069,kawaii kitty cafe,39.93870548779161,-75.14981925616117,Café
South Street,39.941758,-75.15069,HeadHouse Square Farmers Market,39.94279071934956,-75.14532074034635,Farmers Market
South Street,39.941758,-75.15069,Fleisher Art Memorial,39.939205109466,-75.15532316111991,Art Gallery
South Street,39.941758,-75.15069,Head House Square,39.94246568515006,-75.14544847963957,Plaza
South Street,39.941758,-75.15069,Bodhi Coffee,39.94285617341323,-75.14545797458909,Café
South Street,39.941758,-75.15069,Tavern 222,39.941296870770145,-75.14651735054689,Bar
South Street,39.941758,-75.15069,Greene Street,39.94218670111187,-75.15400750665584,Thrift / Vintage Store
South Street,39.941758,-75.15069,Shot Tower Coffee,39.93772458280365,-75.15323623233851,Coffee Shop
South Street,39.941758,-75.15069,Pietro's Coal Oven Pizza,39.94115153307118,-75.1449629643083,Italian Restaurant
South Street,39.941758,-75.15069,Las Bugambillias,39.94118231293608,-75.14539142900439,Mexican Restaurant
South Street,39.941758,-75.15069,IceMax,39.94141306768805,-75.14751344035179,Dessert Shop
South Street,39.941758,-75.15069,New Wave Cafe,39.938004106979626,-75.1484431931029,Bar
South Street,39.941758,-75.15069,Paradigm Gallery + Studio,39.93799779654789,-75.14998303423647,Art Gallery
South Street,39.941758,-75.15069,Ps & Qs,39.94245688273403,-75.15619503411608,Clothing Store
South Street,39.941758,-75.15069,La Nonna,39.94130490939602,-75.14620097790787,Italian Restaurant
South Street,39.941758,-75.15069,Three Bears Park,39.94418558068886,-75.14793208065981,Playground
South Street,39.941758,-75.15069,Dmitri's,39.93795173721818,-75.14839358373086,Mediterranean Restaurant
South Street,39.941758,-75.15069,Irish Times,39.94039718041902,-75.14584139825467,Pub
South Street,39.941758,-75.15069,Vegan Tree,39.942416195012,-75.155290696349,Vegetarian / Vegan Restaurant
South Street,39.941758,-75.15069,Philadelphia Sports Clubs,39.94573,-75.150099,Gym / Fitness Center
South Street,39.941758,-75.15069,Cavanaugh's Headhouse,39.94266388088251,-75.14512174919976,Sports Bar
South Street,39.941758,-75.15069,Wine & Spirits Shoppe,39.942191735672715,-75.15472978136017,Liquor Store
South Street,39.941758,-75.15069,Night Market Washington Avenue,39.94135071163025,-75.15576651371956,Food Truck
South Street,39.941758,-75.15069,Cianfrani Park,39.94078111707229,-75.15565554984633,Park
Washington Square West,39.94556,-75.16111,Tria,39.9466238,-75.1609139,Wine Bar
Washington Square West,39.94556,-75.16111,Amis Trattoria,39.94491086835403,-75.16304468061509,Italian Restaurant
Washington Square West,39.94556,-75.16111,GreenStreet Coffee Roasters,39.946404,-75.159609,Coffee Shop
Washington Square West,39.94556,-75.16111,Tavern On Camac,39.947272,-75.161634,Gay Bar
Washington Square West,39.94556,-75.16111,Vetri,39.94676083993761,-75.16318323370909,Italian Restaurant
Washington Square West,39.94556,-75.16111,Mercato,39.94660790625103,-75.16187864339636,Italian Restaurant
Washington Square West,39.94556,-75.16111,Philly AIDS Thrift @ Giovanni's Room,39.94515341716085,-75.16129992798514,Bookstore
Washington Square West,39.94556,-75.16111,Writer's Block Rehab,39.94644951901433,-75.16360173872488,Bar
Washington Square West,39.94556,-75.16111,Mixto Restaurant,39.94513417712564,-75.16112000798081,Cuban Restaurant
Washington Square West,39.94556,-75.16111,Yellowtail,39.94521001348732,-75.16207250880852,Japanese Restaurant
Washington Square West,39.94556,-75.16111,Vedge,39.94791087997688,-75.16149563861157,Vegetarian / Vegan Restaurant
Washington Square West,39.94556,-75.16111,Bud & Marilyn's,39.947792141419676,-75.16225657280376,Comfort Food Restaurant
Washington Square West,39.94556,-75.16111,Middle Child,39.947241412324814,-75.1592724646431,American Restaurant
Washington Square West,39.94556,-75.16111,Little Nonna's,39.94796392396066,-75.16198817025744,Italian Restaurant
Washington Square West,39.94556,-75.16111,Alexander Inn,39.94632420547768,-75.16105469528985,Hotel
Washington Square West,39.94556,-75.16111,Pinefish,39.94507946550469,-75.16124754345594,Seafood Restaurant
Washington Square West,39.94556,-75.16111,Valanni Restaurant,39.94669733788741,-75.16226158631099,Tapas Restaurant
Washington Square West,39.94556,-75.16111,Kanella Grill,39.94626186730036,-75.15794330039307,Greek Restaurant
Washington Square West,39.94556,-75.16111,Garces Trading Company,39.94770834794381,-75.15989759470101,Tapas Restaurant
Washington Square West,39.94556,-75.16111,Louis I. Kahn Memorial Park,39.94509170644211,-75.15995979351705,Park
Washington Square West,39.94556,-75.16111,Sweet Box Bake Shop,39.94560573196061,-75.16291642652251,Cupcake Shop
Washington Square West,39.94556,-75.16111,Nomad Pizza,39.94808252420003,-75.16253618569496,Pizza Place
Washington Square West,39.94556,-75.16111,Cheu Noodle Bar,39.94677789612057,-75.15784430951177,Noodle House
Washington Square West,39.94556,-75.16111,Green Eggs Café,39.94822970656336,-75.1622783933002,Breakfast Spot
Washington Square West,39.94556,-75.16111,More Than Just Ice Cream,39.94774227543344,-75.16028685361243,Ice Cream Shop
Washington Square West,39.94556,-75.16111,Sumo Sushi,39.9456669,-75.16458759999999,Sushi Restaurant
Washington Square West,39.94556,-75.16111,Philadelphia's Magic Gardens,39.9428236543047,-75.15945553779602,Sculpture Garden
Washington Square West,39.94556,-75.16111,Good Karma,39.94467167210889,-75.15797234416873,Café
Washington Square West,39.94556,-75.16111,Varga Bar,39.946212231855064,-75.1578756272796,Gastropub
Washington Square West,39.94556,-75.16111,Indeblue,39.94847864242782,-75.16221921405011,Indian Restaurant
Washington Square West,39.94556,-75.16111,Strangelove's,39.94804878408423,-75.15917266705674,Bar
Washington Square West,39.94556,-75.16111,Sweet Box Cupcakes & Bake Shop,39.94826496477534,-75.16290323312215,Cupcake Shop
Washington Square West,39.94556,-75.16111,Knock Restaurant & Bar,39.94784649900946,-75.16074356388081,American Restaurant
Washington Square West,39.94556,-75.16111,Kimmel Center for the Performing Arts,39.94680308463887,-75.16515476664732,Concert Hall
Washington Square West,39.94556,-75.16111,Square One Coffee,39.947207080235586,-75.1624377884381,Coffee Shop
Washington Square West,39.94556,-75.16111,Masala Kitchen : Kati Rolls & Platters,39.94899037353924,-75.16101962283194,Indian Restaurant
Washington Square West,39.94556,-75.16111,Suzanne Roberts Theater,39.94513448858284,-75.16525296459285,Theater
Washington Square West,39.94556,-75.16111,Destination Dogs,39.948809103523466,-75.15970015904291,Hot Dog Joint
Washington Square West,39.94556,-75.16111,The Wilma Theater,39.94704549895191,-75.16456477191734,Theater
Washington Square West,39.94556,-75.16111,Hummusology,39.947541,-75.160149,Middle Eastern Restaurant
Washington Square West,39.94556,-75.16111,Caribou Cafe,39.94886601581022,-75.16033093532877,Gastropub
Washington Square West,39.94556,-75.16111,Mumbai Bistro,39.94751188194079,-75.15727916920878,Indian Restaurant
Washington Square West,39.94556,-75.16111,Modern Eye,39.94905498093578,-75.16210420407685,Optical Shop
Washington Square West,39.94556,-75.16111,Big Gay Ice Cream,39.94358824003575,-75.16487122003296,Ice Cream Shop
Washington Square West,39.94556,-75.16111,Last Drop Coffee House,39.945288257304455,-75.16298245657103,Coffee Shop
Washington Square West,39.94556,-75.16111,Xiandu Thai Fusion,39.94889301751464,-75.16001107882347,Thai Restaurant
Washington Square West,39.94556,-75.16111,Moriarty's Restaurant & Irish Pub,39.948657442972916,-75.1598310470581,Pub
Washington Square West,39.94556,-75.16111,Academy of Music,39.94804262581411,-75.1646375656128,Opera House
Washington Square West,39.94556,-75.16111,Bareburger,39.9488765,-75.1594884,Burger Joint
Washington Square West,39.94556,-75.16111,Cappelli Brothers Cigar Company,39.94827629330537,-75.16228754707883,Hookah Bar
Washington Square West,39.94556,-75.16111,Dirty Frank's,39.945338232462035,-75.16284383919128,Dive Bar
Washington Square West,39.94556,-75.16111,Ms. Tootsie's Soul Food Cafe,39.94349459692257,-75.16379581391831,Southern / Soul Food Restaurant
Washington Square West,39.94556,-75.16111,Whole Foods Market,39.94280084676079,-75.15822906053218,Grocery Store
Washington Square West,39.94556,-75.16111,Franky Bradley's,39.948584512052285,-75.16304154608379,Cocktail Bar
Washington Square West,39.94556,-75.16111,Andre Richard Salon,39.94782857593683,-75.16143840031832,Salon / Barbershop
Washington Square West,39.94556,-75.16111,Bike Stop,39.948385489198266,-75.16027500167795,Gay Bar
Washington Square West,39.94556,-75.16111,BAP philly,39.9432837396072,-75.16248941823262,Korean Restaurant
Washington Square West,39.94556,-75.16111,rikumo,39.94897785597602,-75.16143517668877,Gift Shop
Washington Square West,39.94556,-75.16111,Maison 208,39.948490423628726,-75.16233274012082,French Restaurant
Washington Square West,39.94556,-75.16111,Zinc,39.94728323829982,-75.15928654201552,French Restaurant
Washington Square West,39.94556,-75.16111,Verizon Hall,39.946598,-75.165976,Concert Hall
Washington Square West,39.94556,-75.16111,The Sporting Club at the Bellevue,39.94869130300029,-75.1646014254857,Gym
Washington Square West,39.94556,-75.16111,Sampan,39.949539593834686,-75.16205842038386,Asian Restaurant
Washington Square West,39.94556,-75.16111,Rice & Mix,39.9489910436543,-75.16071199575383,Korean Restaurant
Washington Square West,39.94556,-75.16111,Charlie Was A Sinner,39.949493,-75.16179,Vegetarian / Vegan Restaurant
Washington Square West,39.94556,-75.16111,Sip-n-Glo Juicery,39.9427377181143,-75.15817286561602,Juice Bar
Washington Square West,39.94556,-75.16111,El Vez,39.94970200260012,-75.16177028417593,Mexican Restaurant
Washington Square West,39.94556,-75.16111,U BAR,39.9478261595611,-75.16154639972808,Gay Bar
Washington Square West,39.94556,-75.16111,Bleu Sushi,39.94646890403538,-75.15788479869978,Sushi Restaurant
Washington Square West,39.94556,-75.16111,Primo Hoagies,39.94921618698144,-75.15905223327536,Sandwich Place
Washington Square West,39.94556,-75.16111,South Street Shops,39.94290182426605,-75.15924370980687,Shopping Mall
Washington Square West,39.94556,-75.16111,Woody's,39.94873969990853,-75.16220781624595,Gay Bar
Washington Square West,39.94556,-75.16111,Capogiro Gelato Artisans,39.949891,-75.161802,Ice Cream Shop
Washington Square West,39.94556,-75.16111,Double Knot,39.9497102548008,-75.16199737172583,Bar
Washington Square West,39.94556,-75.16111,Estia,39.948334679341556,-75.16519137025192,Greek Restaurant
Washington Square West,39.94556,-75.16111,Fuel,39.949106598496286,-75.16172207062598,Sandwich Place
Washington Square West,39.94556,-75.16111,Zavino Wine Bar & Pizzeria,39.94984869564621,-75.16202952807518,Wine Bar
Washington Square West,39.94556,-75.16111,Insomnia Cookies,39.949524355045426,-75.16206743442534,Bakery
Washington Square West,39.94556,-75.16111,J'aime French Bakery,39.94808042404693,-75.16078158429858,Bakery
Washington Square West,39.94556,-75.16111,Barbuzzo Mediterranean Kitchen & Bar,39.9499825199725,-75.16198676035361,Mediterranean Restaurant
Washington Square West,39.94556,-75.16111,sweetgreen,39.94832076167723,-75.15701806486913,Salad Place
Washington Square West,39.94556,-75.16111,Tredici Enoteca,39.94982216208545,-75.16203397421101,Mediterranean Restaurant
Washington Square West,39.94556,-75.16111,Merriam Theater - University of the Arts,39.947610232557366,-75.16467298262316,Theater
Washington Square West,39.94556,-75.16111,Scoop DeVille,39.9492026804454,-75.16295631861311,Dessert Shop
Washington Square West,39.94556,-75.16111,DoubleTree by Hilton Hotel Philadelphia Center City,39.94790280040476,-75.16403272747993,Hotel
Washington Square West,39.94556,-75.16111,Sahara Grill,39.94929434515194,-75.16370504378172,Falafel Restaurant
Washington Square West,39.94556,-75.16111,José Pistola's,39.947505895213666,-75.16617507121423,Mexican Restaurant
Washington Square West,39.94556,-75.16111,Fergie's Pub,39.94971407361322,-75.16118299782273,Pub
Washington Square West,39.94556,-75.16111,Unite Fitness,39.94985567564612,-75.16030324637255,Gym
Washington Square West,39.94556,-75.16111,Georgio's On Pine,39.94541694060232,-75.16406013926543,Italian Restaurant
Washington Square West,39.94556,-75.16111,Wishbone,39.94831049291047,-75.16229174363535,Fried Chicken Joint
Washington Square West,39.94556,-75.16111,Kosmo Pizza & Grille,39.943571719346764,-75.16486790121516,Pizza Place
Washington Square West,39.94556,-75.16111,Nest,39.94812733362345,-75.16238695110114,Indoor Play Area
Washington Square West,39.94556,-75.16111,Quetzally,39.94151196798425,-75.1631508579327,Mexican Restaurant
Washington Square West,39.94556,-75.16111,Graffiti Bar,39.94961298993788,-75.16209210518149,Bar
Washington Square West,39.94556,-75.16111,Wawa,39.949226,-75.164074,Convenience Store
Washington Square West,39.94556,-75.16111,Vintage Wine Bar,39.94966572619786,-75.16199456338825,Wine Bar
Washington Square West,39.94556,-75.16111,Volvér,39.946969267386606,-75.16538403519627,Restaurant
Washington Square West,39.94556,-75.16111,1225RAW Sushi & Sake Lounge,39.94998622621307,-75.16170362467334,Sushi Restaurant
Washington Square West,39.94556,-75.16111,Pandora's Lunchbox,39.949081687130715,-75.16155606368758,Sandwich Place
Bella Vista,39.93926,-75.15295,John's Water Ice,39.93826720280888,-75.15495537493494,Dessert Shop
Bella Vista,39.93926,-75.15295,Little Fish,39.940028,-75.152811,Seafood Restaurant
Bella Vista,39.93926,-75.15295,Fleisher Art Memorial,39.939205109466,-75.15532316111991,Art Gallery
Bella Vista,39.93926,-75.15295,Philly Aids Thrift Shop,39.94064473667774,-75.15108180953244,Thrift / Vintage Store
Bella Vista,39.93926,-75.15295,Square Pie,39.938644352567,-75.15287709383769,Pizza Place
Bella Vista,39.93926,-75.15295,Shot Tower Coffee,39.93772458280365,-75.15323623233851,Coffee Shop
Bella Vista,39.93926,-75.15295,Creperie Beau Monde & L'Etage,39.94122649737156,-75.15250225207964,French Restaurant
Bella Vista,39.93926,-75.15295,Sweat Fitness,39.94051411418351,-75.15173917433349,Gym
Bella Vista,39.93926,-75.15295,Bistrot la Minette,39.941304082633806,-75.15243564355951,French Restaurant
Bella Vista,39.93926,-75.15295,Moon + Arrow,39.93897797223271,-75.14986242473483,Boutique
Bella Vista,39.93926,-75.15295,Saloon Restaurant,39.93999553603746,-75.15444698523777,Italian Restaurant
Bella Vista,39.93926,-75.15295,The Hungry Pigeon,39.939137076872285,-75.14969331618147,American Restaurant
Bella Vista,39.93926,-75.15295,Nomad Pizza,39.941808,-75.153899,Pizza Place
Bella Vista,39.93926,-75.15295,Royal Tavern,39.937095446979406,-75.15470423874692,Pub
Bella Vista,39.93926,-75.15295,Sexploratorium,39.94125799817064,-75.15091614728276,Miscellaneous Shop
Bella Vista,39.93926,-75.15295,Rally,39.94137396156064,-75.15396167257315,Coffee Shop
